[6.2368, 0.7948, -0.2748]
[6.2337, 0.7504, -0.2750]
[6.2302, 0.7060, -0.2753]
[6.2264, 0.6618, -0.2757]
[6.2320, 0.6190, -0.2751]
[6.2175, 0.5738, -0.2764]
[6.2124, 0.5299, -0.2769]
[6.2169, 0.4872, -0.2764]
[6.2111, 0.4436, -0.2769]
[6.2048, 0.4001, -0.2775]
[6.2082, 0.3574, -0.2772]
[6.1913, 0.3135, -0.2787]
[6.2038, 0.2715, -0.2775]
[6.1961, 0.2284, -0.2782]
[6.1979, 0.1859, -0.2780]
[6.1994, 0.1433, -0.2779]
[6.2005, 0.1008, -0.2777]
[6.1814, 0.0579, -0.2794]
[6.1817, 0.0155, -0.2794]
[6.1917, -0.0269, -0.2785]
[6.2013, -0.0696, -0.2776]
[6.3200, -0.1148, -0.2670]
[6.4384, -0.1620, -0.2564]
[6.5065, -0.2094, -0.2503]
[6.5741, -0.2580, -0.2443]
[6.5817, -0.3045, -0.2436]
[6.5789, -0.3504, -0.2438]
[6.5459, -0.3940, -0.2467]
[6.5423, -0.4396, -0.2470]
[6.5284, -0.4842, -0.2483]
[6.5340, -0.5307, -0.2478]
[6.5292, -0.5761, -0.2482]
[6.5340, -0.6228, -0.2477]
[6.5284, -0.6682, -0.2482]
[6.5323, -0.7150, -0.2478]
[6.5260, -0.7605, -0.2484]
[6.5192, -0.8059, -0.2490]
[6.5219, -0.8528, -0.2487]
[6.5143, -0.8982, -0.2494]
[6.5064, -0.9434, -0.2501]
[6.5078, -0.9905, -0.2499]
[6.4990, -1.0358, -0.2507]
[6.4996, -1.0830, -0.2506]
[6.4998, -1.1302, -0.2506]
[6.4996, -1.1776, -0.2506]
[6.4989, -1.2250, -0.2506]
[6.4978, -1.2726, -0.2507]
[6.4962, -1.3201, -0.2508]
[6.4942, -1.3678, -0.2510]
[6.4437, -1.4024, -0.2555]
[6.4122, -1.4416, -0.2583]
[6.4187, -1.4916, -0.2577]
[6.3007, -1.5043, -0.2682]
[6.1828, -1.5151, -0.2787]
[6.1695, -1.5575, -0.2799]
[6.1747, -1.6060, -0.2794]
[6.1701, -1.6515, -0.2798]
[6.1650, -1.6970, -0.2802]
[6.1689, -1.7460, -0.2799]
[6.1536, -1.7882, -0.2812]
[6.1565, -1.8374, -0.2809]
[6.1497, -1.8831, -0.2815]
[6.1424, -1.9289, -0.2821]
[6.1440, -1.9785, -0.2820]
[6.1450, -2.0282, -0.2819]
[6.1364, -2.0742, -0.2826]
[6.1365, -2.1241, -0.2826]
[6.1360, -2.1743, -0.2826]
[6.1261, -2.2204, -0.2835]
[6.1246, -2.2708, -0.2836]
[6.1227, -2.3213, -0.2837]
[6.1203, -2.3719, -0.2839]
[6.1173, -2.4227, -0.2842]
[6.1050, -2.4691, -0.2853]
[6.1098, -2.5247, -0.2848]
[6.1053, -2.5758, -0.2852]
[6.1002, -2.6271, -0.2856]
[6.1033, -2.6833, -0.2853]
[6.0885, -2.7299, -0.2866]
