Data from laser

[5.6667, -3.0074, -0.2174]
[5.5430, -2.9762, -0.2315]
[5.4928, -2.9955, -0.2372]
[5.4827, -3.0437, -0.2384]
[5.4642, -3.0859, -0.2405]
[5.5878, -3.2366, -0.2263]
[5.6305, -3.3287, -0.2214]
[5.5858, -3.3539, -0.2265]
[5.5877, -3.4161, -0.2263]
[5.5810, -3.4722, -0.2270]
[5.5661, -3.5220, -0.2287]
[5.5582, -3.5783, -0.2296]
[5.5497, -3.6348, -0.2306]
[5.5629, -3.7110, -0.2291]
[5.9689, -4.1398, -0.1827]
[6.0213, -4.2607, -0.1767]
[6.0061, -4.3220, -0.1784]
[6.0048, -4.3970, -0.1785]
[6.1823, -4.6447, -0.1582]
[6.1847, -4.7288, -0.1580]
[6.1718, -4.7993, -0.1594]
[6.1721, -4.8840, -0.1594]
[6.1713, -4.9691, -0.1594]
[6.1625, -5.0474, -0.1604]
[6.1595, -5.1332, -0.1607]
[6.1419, -5.2046, -0.1627]
[6.1368, -5.2909, -0.1633]
[6.1306, -5.3775, -0.1640]
[6.1232, -5.4644, -0.1648]
[6.1212, -5.5591, -0.1650]
[6.0986, -5.6313, -0.1676]
[6.0814, -5.7112, -0.1695]
[5.9813, -5.6908, -0.1809]
[5.8944, -5.6847, -0.1908]
[5.0984, -4.7760, -0.2818]
[5.7220, -5.6691, -0.2105]
[5.6546, -5.6835, -0.2182]
[5.5753, -5.6812, -0.2272]
[5.4906, -5.6699, -0.2369]
[5.4180, -5.6737, -0.2452]
[5.3399, -5.6685, -0.2541]
[5.2565, -5.6542, -0.2636]
[5.1793, -5.6471, -0.2724]
[5.1025, -5.6391, -0.2811]
[5.0316, -5.6386, -0.2892]
[4.9556, -5.6288, -0.2979]
[4.8907, -5.6350, -0.3053]
[4.8260, -5.6405, -0.3126]
[4.7563, -5.6367, -0.3206]
[4.6818, -5.6236, -0.3291]
[4.6129, -5.6182, -0.3369]
[4.5492, -5.6207, -0.3442]
[4.4809, -5.6138, -0.3520]
[4.4129, -5.6062, -0.3597]
[4.3500, -5.6066, -0.3669]
[4.2874, -5.6063, -0.3741]
[4.2204, -5.5964, -0.3817]
[4.1583, -5.5947, -0.3888]
[4.0965, -5.5924, -0.3958]
[4.0349, -5.5894, -0.4028]
[3.9735, -5.5857, -0.4098]
[3.9125, -5.5814, -0.4168]
[3.8476, -5.5674, -0.4242]
[3.7952, -5.5800, -0.4302]
[3.7310, -5.5647, -0.4375]
[3.6711, -5.5578, -0.4443]
[3.6115, -5.5503, -0.4511]
[3.5522, -5.5422, -0.4579]
[3.4932, -5.5335, -0.4646]
[3.4346, -5.5242, -0.4713]
[3.3831, -5.5330, -0.4772]
[3.3250, -5.5225, -0.4838]
[3.2704, -5.5208, -0.4900]
[3.2161, -5.5187, -0.4962]
[3.1588, -5.5065, -0.5027]
[3.1049, -5.5032, -0.5089]
[3.0542, -5.5089, -0.5147]
[2.9977, -5.4950, -0.5211]
[2.9444, -5.4902, -0.5272]
[2.8913, -5.4848, -0.5332]
[2.8411, -5.4886, -0.5390]
[2.7858, -5.4726, -0.5453]
[2.7383, -5.4851, -0.5507]
[2.6884, -5.4874, -0.5564]
[2.6362, -5.4796, -0.5623]
[2.5842, -5.4713, -0.5683]
[2.2916, -4.3588, -0.6019]
[2.2313, -4.2593, -0.6088]
[2.1826, -4.2081, -0.6143]
[2.1386, -4.1761, -0.6193]
[2.0916, -4.1239, -0.6247]
[2.0337, -4.0023, -0.6313]
[1.9001, -3.4064, -0.6467]
[1.8706, -3.4112, -0.6501]
[1.8424, -3.4256, -0.6533]
[1.8114, -3.4200, -0.6568]
[1.7817, -3.4240, -0.6602]
[1.7556, -3.4575, -0.6632]
[1.7323, -3.5206, -0.6658]
[1.7018, -3.5239, -0.6693]
[1.8326, -5.2493, -0.6540]
[1.7846, -5.2236, -0.6595]
[1.7378, -5.2073, -0.6648]
